u_id,assoc,sport
139931,NCAA,MFB
139931,NCAA,MBB
139931,NCAA,WBB
139931,NCAA,MBA
139931,NCAA,MTR
139931,NCAA,WTR
139940,NCAA,MFB
139940,NCAA,MBB
139940,NCAA,WBB
139940,NCAA,MBA
139940,NCAA,MTR
139940,NCAA,WTR
139959,NCAA,MFB
139959,NCAA,MBB
139959,NCAA,WBB
139959,NCAA,MBA
139959,NCAA,MTR
139959,NCAA,WTR
140234,NCAA,MFB
140234,NCAA,MBB
140234,NCAA,WBB
140234,NCAA,MBA
140234,NCAA,MTR
140234,NCAA,WTR
140252,NAIA,MBB
140252,NAIA,WBB
140252,NAIA,MTR
140252,NAIA,WTR
140447,NCAA,MFB
140447,NCAA,MBB
140447,NCAA,WBB
140447,NCAA,MBA
140447,NCAA,MTR
140447,NCAA,WTR
140553,NCAA,MFB
140553,NCAA,MBB
140553,NCAA,WBB
140553,NCAA,MBA
140553,NCAA,MTR
140553,NCAA,WTR
140696,NCAA,MBB
140696,NCAA,WBB
140696,NCAA,MBA
140696,NCAA,MTR
140696,NCAA,WTR
140818,NCAA,MBB
140818,NCAA,WBB
140818,NCAA,MBA
140818,NCAA,MTR
140818,NCAA,WTR
140872,NAIA,MFB
140872,NAIA,MBB
140872,NAIA,WBB
140872,NAIA,MBA
140872,NAIA,MTR
140872,NAIA,WTR
140951,NAIA,MTR
140951,NAIA,WTR
140960,NCAA,MFB
140960,NCAA,MBB
140960,NCAA,WBB
140960,NCAA,MBA
140960,NCAA,MTR
140960,NCAA,WTR
140988,NCAA,MFB
140988,NCAA,MBB
140988,NCAA,WBB
140988,NCAA,MBA
140988,NCAA,MTR
140988,NCAA,WTR
141167,NAIA,MFB
141167,NAIA,MBB
141167,NAIA,WBB
141167,NAIA,MBA
141167,NAIA,MTR
141167,NAIA,WTR
141237,NAIA,MBB
141237,NAIA,WBB
141237,NAIA,MBA
141237,NAIA,MTR
141237,NAIA,WTR
141264,NCAA,MFB
141264,NCAA,MBB
141264,NCAA,WBB
141264,NCAA,MBA
141264,NCAA,MTR
141264,NCAA,WTR
141325,NCAA,MBB
141325,NCAA,WBB
141325,NCAA,MTR
141325,NCAA,WTR
141334,NCAA,MFB
141334,NCAA,MBB
141334,NCAA,WBB
141334,NCAA,MBA
141334,NCAA,MTR
141334,NCAA,WTR
141361,NCAA,MBB
141361,NCAA,WBB
141361,NCAA,MBA
141361,NCAA,MTR
141361,NCAA,WTR
141486,NCAA,MBB
141486,NCAA,WBB
141486,NCAA,MTR
141486,NCAA,WTR
141565,NCAA,MBB
141565,NCAA,WBB
141565,NCAA,MBA
141565,NCAA,MTR
141565,NCAA,WTR
141574,NCAA,MFB
141574,NCAA,MBB
141574,NCAA,WBB
141574,NCAA,MBA
141574,NCAA,MTR
141574,NCAA,WTR
141644,NCAA,MBB
141644,NCAA,WBB
141644,NCAA,MBA
141644,NCAA,MTR
141644,NCAA,WTR
142115,NCAA,MFB
142115,NCAA,MBB
142115,NCAA,WBB
142115,NCAA,MTR
142115,NCAA,WTR
142276,NCAA,MFB
142276,NCAA,MBB
142276,NCAA,WBB
142276,NCAA,MTR
142276,NCAA,WTR
142285,NCAA,MFB
142285,NCAA,MBB
142285,NCAA,WBB
142285,NCAA,MTR
142285,NCAA,WTR
142294,NAIA,MFB
142294,NAIA,MBB
142294,NAIA,WBB
142294,NAIA,MBA
142294,NAIA,MTR
142294,NAIA,WTR
142328,NAIA,MBB
142328,NAIA,WBB
142328,NAIA,MBA
142328,NAIA,MTR
142328,NAIA,WTR
142461,NCAA,MBB
142461,NCAA,WBB
142461,NCAA,MBA
142461,NCAA,MTR
142461,NCAA,WTR
143084,NCAA,MFB
143084,NCAA,MBB
143084,NCAA,WBB
143084,NCAA,MBA
143084,NCAA,MTR
143084,NCAA,WTR
143118,NCAA,MFB
143118,NCAA,MBB
143118,NCAA,WBB
143118,NCAA,MBA
143118,NCAA,MTR
143118,NCAA,WTR
143288,NCAA,MBB
143288,NCAA,WBB
143288,NCAA,MBA
143288,NCAA,MTR
143288,NCAA,WTR
143358,NCAA,MBB
143358,NCAA,WBB
143358,NCAA,MBA
143358,NCAA,MTR
143358,NCAA,WTR
144005,NCAA,MBB
144005,NCAA,WBB
144005,NCAA,MTR
144005,NCAA,WTR
144050,NCAA,MFB
144050,NCAA,MBB
144050,NCAA,WBB
144050,NCAA,MBA
144050,NCAA,MTR
144050,NCAA,WTR
144351,NCAA,MFB
144351,NCAA,MBB
144351,NCAA,WBB
144351,NCAA,MBA
144351,NCAA,MTR
144351,NCAA,WTR
144740,NCAA,MBB
144740,NCAA,WBB
144740,NCAA,MTR
144740,NCAA,WTR
144892,NCAA,MFB
144892,NCAA,MBB
144892,NCAA,WBB
144892,NCAA,MBA
144892,NCAA,MTR
144892,NCAA,WTR
144962,NCAA,MFB
144962,NCAA,MBB
144962,NCAA,WBB
144962,NCAA,MBA
144962,NCAA,MTR
144962,NCAA,WTR
144971,NCAA,MFB
144971,NCAA,MBB
144971,NCAA,WBB
144971,NCAA,MBA
144971,NCAA,MTR
144971,NCAA,WTR
145336,NAIA,MBB
145336,NAIA,WBB
145336,NAIA,MTR
145336,NAIA,WTR
145372,NCAA,MFB
145372,NCAA,MBB
145372,NCAA,WBB
145372,NCAA,MBA
145372,NCAA,MTR
145372,NCAA,WTR
145600,NCAA,MBB
145600,NCAA,WBB
145600,NCAA,MBA
145600,NCAA,MTR
145600,NCAA,WTR
145619,NCAA,MFB
145619,NCAA,MBB
145619,NCAA,WBB
145619,NCAA,MBA
145619,NCAA,MTR
145619,NCAA,WTR
145637,NCAA,MFB
145637,NCAA,MBB
145637,NCAA,WBB
145637,NCAA,MBA
145637,NCAA,MTR
145637,NCAA,WTR
145646,NCAA,MFB
145646,NCAA,MBB
145646,NCAA,WBB
145646,NCAA,MBA
145646,NCAA,MTR
145646,NCAA,WTR
145691,NCAA,MFB
145691,NCAA,MBB
145691,NCAA,WBB
145691,NCAA,MBA
145691,NCAA,MTR
145691,NCAA,WTR
145725,NCAA,MBB
145725,NCAA,WBB
145725,NCAA,MBA
145725,NCAA,MTR
145725,NCAA,WTR
145813,NCAA,MFB
145813,NCAA,MBB
145813,NCAA,WBB
145813,NCAA,MBA
145813,NCAA,MTR
145813,NCAA,WTR
146339,NAIA,MFB
146339,NAIA,MBB
146339,NAIA,WBB
146339,NAIA,MBA
146339,NAIA,MTR
146339,NAIA,WTR
146427,NCAA,MFB
146427,NCAA,MBB
146427,NCAA,WBB
146427,NCAA,MBA
146427,NCAA,MTR
146427,NCAA,WTR
146481,NCAA,MFB
146481,NCAA,MBB
146481,NCAA,WBB
146481,NCAA,MTR
146481,NCAA,WTR
146612,NCAA,MBB
146612,NCAA,WBB
146612,NCAA,MBA
146612,NCAA,MTR
146612,NCAA,WTR
146719,NCAA,MBB
146719,NCAA,WBB
146719,NCAA,MTR
146719,NCAA,WTR
147013,NCAA,MFB
147013,NCAA,MBB
147013,NCAA,WBB
147013,NCAA,MBA
147013,NCAA,MTR
147013,NCAA,WTR
147244,NCAA,MFB
147244,NCAA,MBB
147244,NCAA,WBB
147244,NCAA,MBA
147244,NCAA,MTR
147244,NCAA,WTR
147341,NCAA,MFB
147341,NCAA,MBB
147341,NCAA,WBB
147341,NCAA,MBA
147341,NCAA,MTR
147341,NCAA,WTR
147660,NCAA,MFB
147660,NCAA,MBB
147660,NCAA,WBB
147660,NCAA,MBA
147660,NCAA,MTR
147660,NCAA,WTR
147679,NCAA,MFB
147679,NCAA,MBB
147679,NCAA,WBB
147679,NCAA,MBA
147679,NCAA,MTR
147679,NCAA,WTR
147703,NCAA,MFB
147703,NCAA,MBB
147703,NCAA,WBB
147703,NCAA,MBA
147703,NCAA,MTR
147703,NCAA,WTR
147767,NCAA,MFB
147767,NCAA,MBB
147767,NCAA,WBB
147767,NCAA,MBA
147767,NCAA,MTR
147767,NCAA,WTR
147828,NAIA,MFB
147828,NAIA,MBB
147828,NAIA,WBB
147828,NAIA,MBA
147828,NAIA,MTR
147828,NAIA,WTR
148016,NCAA,MBB
148016,NCAA,WBB
148016,NCAA,MBA
148016,NCAA,MTR
148016,NCAA,WTR
148131,NCAA,MFB
148131,NCAA,MBB
148131,NCAA,WBB
148131,NCAA,MBA
148131,NCAA,MTR
148131,NCAA,WTR
148405,NCAA,MFB
148405,NCAA,MBB
148405,NCAA,WBB
148405,NCAA,MBA
148405,NCAA,MTR
148405,NCAA,WTR
148487,NAIA,MFB
148487,NAIA,MBB
148487,NAIA,WBB
148487,NAIA,MBA
148487,NAIA,MTR
148487,NAIA,WTR
148496,NCAA,MBB
148496,NCAA,WBB
148496,NCAA,MBA
148496,NCAA,MTR
148496,NCAA,WTR
148584,NAIA,MFB
148584,NAIA,MBB
148584,NAIA,WBB
148584,NAIA,MBA
148584,NAIA,MTR
148584,NAIA,WTR
148627,NAIA,MFB
148627,NAIA,MBB
148627,NAIA,WBB
148627,NAIA,MBA
148627,NAIA,MTR
148627,NAIA,WTR
148654,NCAA,MBB
148654,NCAA,WBB
148654,NCAA,MBA
148654,NCAA,MTR
148654,NCAA,WTR
149222,NCAA,MFB
149222,NCAA,MBB
149222,NCAA,WBB
149222,NCAA,MBA
149222,NCAA,MTR
149222,NCAA,WTR
149231,NCAA,MBB
149231,NCAA,WBB
149231,NCAA,MBA
149231,NCAA,MTR
149231,NCAA,WTR
149505,NAIA,MBB
149505,NAIA,WBB
149505,NAIA,MBA
149505,NAIA,MTR
149505,NAIA,WTR
149514,NAIA,MFB
149514,NAIA,MBB
149514,NAIA,WBB
149514,NAIA,MBA
149772,NCAA,MFB
149772,NCAA,MBB
149772,NCAA,WBB
149772,NCAA,MBA
149772,NCAA,MTR
149772,NCAA,WTR
149781,NCAA,MFB
149781,NCAA,MBB
149781,NCAA,WBB
149781,NCAA,MBA
149781,NCAA,MTR
149781,NCAA,WTR
150066,NCAA,MFB
150066,NCAA,MBB
150066,NCAA,WBB
150066,NCAA,MBA
150066,NCAA,MTR
150066,NCAA,WTR
150136,NCAA,MFB
150136,NCAA,MBB
150136,NCAA,WBB
150136,NCAA,MBA
150136,NCAA,MTR
150136,NCAA,WTR
150145,NAIA,MBB
150145,NAIA,WBB
150145,NAIA,MBA
150145,NAIA,MTR
150145,NAIA,WTR
150163,NCAA,MFB
150163,NCAA,MBB
150163,NCAA,WBB
150163,NCAA,MBA
150163,NCAA,MTR
150163,NCAA,WTR
150172,NAIA,MBB
150172,NAIA,WBB
150172,NAIA,MBA
150172,NAIA,MTR
150172,NAIA,WTR
150400,NCAA,MFB
150400,NCAA,MBB
150400,NCAA,WBB
150400,NCAA,MBA
150400,NCAA,MTR
150400,NCAA,WTR
150455,NCAA,MFB
150455,NCAA,MBB
150455,NCAA,WBB
150455,NCAA,MBA
150455,NCAA,MTR
150455,NCAA,WTR
150534,NCAA,MBB
150534,NCAA,WBB
150534,NCAA,MBA
150534,NCAA,MTR
150534,NCAA,WTR
150604,NCAA,MFB
150604,NCAA,MBB
150604,NCAA,WBB
150604,NCAA,MBA
150604,NCAA,MTR
150604,NCAA,WTR
150668,NAIA,MBB
150668,NAIA,WBB
150668,NAIA,MBA
150668,NAIA,MTR
150668,NAIA,WTR
150677,NAIA,MBB
150677,NAIA,WBB
150677,NAIA,MBA
150677,NAIA,MTR
150677,NAIA,WTR
150756,NCAA,MFB
150756,NCAA,MBB
150756,NCAA,WBB
150756,NCAA,MBA
150756,NCAA,MTR
150756,NCAA,WTR
150774,NAIA,MBB
150774,NAIA,WBB
150941,NAIA,MBB
150941,NAIA,WBB
150941,NAIA,MBA
150941,NAIA,MTR
150941,NAIA,WTR
151102,NCAA,MBB
151102,NCAA,WBB
151102,NCAA,MBA
151102,NCAA,MTR
151102,NCAA,WTR
151111,NCAA,MBB
151111,NCAA,WBB
151111,NCAA,MTR
151111,NCAA,WTR
151263,NCAA,MFB
151263,NCAA,MBB
151263,NCAA,WBB
151263,NCAA,MBA
151263,NCAA,MTR
151263,NCAA,WTR
151290,NAIA,MBB
151290,NAIA,WBB
151290,NAIA,MBA
151290,NAIA,MTR
151290,NAIA,WTR
151306,NCAA,MBB
151306,NCAA,WBB
151306,NCAA,MBA
151306,NCAA,MTR
151306,NCAA,WTR
151324,NCAA,MFB
151324,NCAA,MBB
151324,NCAA,WBB
151324,NCAA,MBA
151324,NCAA,MTR
151324,NCAA,WTR
151333,NAIA,MBB
151333,NAIA,WBB
151333,NAIA,MBA
151333,NAIA,MTR
151333,NAIA,WTR
151342,NAIA,MBB
151342,NAIA,WBB
151342,NAIA,MBA
151351,NCAA,MFB
151351,NCAA,MBB
151351,NCAA,WBB
151351,NCAA,MBA
151351,NCAA,MTR
151351,NCAA,WTR
151360,NAIA,MBB
151360,NAIA,WBB
151360,NAIA,MTR
151360,NAIA,WTR
151379,NAIA,MBB
151379,NAIA,WBB
151379,NAIA,MBA
151388,NAIA,MBB
151388,NAIA,WBB
151388,NAIA,MTR
151388,NAIA,WTR
151777,NCAA,MFB
151777,NCAA,MBB
151777,NCAA,WBB
151777,NCAA,MBA
151777,NCAA,MTR
151777,NCAA,WTR
151786,NAIA,MFB
151786,NAIA,MBB
151786,NAIA,WBB
151786,NAIA,MBA
151786,NAIA,MTR
151786,NAIA,WTR
151801,NAIA,MFB
151801,NAIA,MBB
151801,NAIA,WBB
151801,NAIA,MBA
151801,NAIA,MTR
151801,NAIA,WTR
152080,NCAA,MFB
152080,NCAA,MBB
152080,NCAA,WBB
152080,NCAA,MBA
152080,NCAA,MTR
152080,NCAA,WTR
152099,NAIA,MBB
152099,NAIA,WBB
152099,NAIA,MBA
152099,NAIA,MTR
152099,NAIA,WTR
152318,NCAA,MFB
152318,NCAA,MBB
152318,NCAA,WBB
152318,NCAA,MBA
152318,NCAA,MTR
152318,NCAA,WTR
152336,NAIA,MFB
152336,NAIA,MBB
152336,NAIA,WBB
152336,NAIA,MBA
152336,NAIA,MTR
152336,NAIA,WTR
152381,NAIA,MBB
152381,NAIA,WBB
152381,NAIA,MTR
152381,NAIA,WTR
152390,NCAA,MBB
152390,NCAA,WBB
152390,NCAA,MTR
152390,NCAA,WTR
152530,NAIA,MFB
152530,NAIA,MBB
152530,NAIA,WBB
152530,NAIA,MBA
152530,NAIA,MTR
152530,NAIA,WTR
152567,NCAA,MFB
152567,NCAA,MBB
152567,NCAA,WBB
152567,NCAA,MBA
152567,NCAA,MTR
152567,NCAA,WTR
152600,NCAA,MFB
152600,NCAA,MBB
152600,NCAA,WBB
152600,NCAA,MBA
152600,NCAA,MTR
152600,NCAA,WTR
152673,NCAA,MFB
152673,NCAA,MBB
152673,NCAA,WBB
152673,NCAA,MBA
152673,NCAA,MTR
152673,NCAA,WTR
152992,NAIA,MFB
152992,NAIA,MBB
152992,NAIA,WBB
152992,NAIA,MBA
152992,NAIA,MTR
152992,NAIA,WTR
153001,NCAA,MFB
153001,NCAA,MBB
153001,NCAA,WBB
153001,NCAA,MBA
153001,NCAA,MTR
153001,NCAA,WTR
153108,NCAA,MFB
153108,NCAA,MBB
153108,NCAA,WBB
153108,NCAA,MBA
153108,NCAA,MTR
153108,NCAA,WTR
153126,NAIA,MFB
153126,NAIA,MBB
153126,NAIA,WBB
153126,NAIA,MBA
153126,NAIA,MTR
153126,NAIA,WTR
153144,NCAA,MFB
153144,NCAA,MBB
153144,NCAA,WBB
153144,NCAA,MBA
153144,NCAA,MTR
153144,NCAA,WTR
153162,NCAA,MFB
153162,NCAA,MBB
153162,NCAA,WBB
153162,NCAA,MBA
153162,NCAA,MTR
153162,NCAA,WTR
153250,NAIA,MFB
153250,NAIA,MBB
153250,NAIA,WBB
153250,NAIA,MBA
153250,NAIA,MTR
153250,NAIA,WTR
153269,NCAA,MFB
153269,NCAA,MBB
153269,NCAA,WBB
153269,NCAA,MTR
153269,NCAA,WTR
153278,NCAA,MFB
153278,NCAA,MBB
153278,NCAA,WBB
153278,NCAA,MBA
153278,NCAA,MTR
153278,NCAA,WTR
153366,NAIA,MFB
153366,NAIA,MBB
153366,NAIA,WBB
153366,NAIA,MBA
153366,NAIA,MTR
153366,NAIA,WTR
153375,NAIA,MFB
153375,NAIA,MBB
153375,NAIA,WBB
153375,NAIA,MBA
153375,NAIA,MTR
153375,NAIA,WTR
153384,NCAA,MFB
153384,NCAA,MBB
153384,NCAA,WBB
153384,NCAA,MBA
153384,NCAA,MTR
153384,NCAA,WTR
153603,NCAA,MFB
153603,NCAA,MBB
153603,NCAA,WBB
153603,NCAA,MTR
153603,NCAA,WTR
153621,NAIA,MFB
153621,NAIA,MBB
153621,NAIA,WBB
153621,NAIA,MBA
153621,NAIA,MTR
153621,NAIA,WTR
153658,NCAA,MFB
153658,NCAA,MBB
153658,NCAA,WBB
153658,NCAA,MBA
153658,NCAA,MTR
153658,NCAA,WTR
153825,NCAA,MFB
153825,NCAA,MBB
153825,NCAA,WBB
153825,NCAA,MBA
153825,NCAA,MTR
153825,NCAA,WTR
153834,NCAA,MFB
153834,NCAA,MBB
153834,NCAA,WBB
153834,NCAA,MBA
153834,NCAA,MTR
153834,NCAA,WTR
154004,NAIA,MFB
154004,NAIA,MBB
154004,NAIA,WBB
154004,NAIA,MBA
154004,NAIA,MTR
154004,NAIA,WTR
154013,NAIA,MBB
154013,NAIA,WBB
154013,NAIA,MBA
154013,NAIA,MTR
154013,NAIA,WTR
154095,NCAA,MFB
154095,NCAA,MBB
154095,NCAA,WBB
154095,NCAA,MTR
154095,NCAA,WTR
154101,NAIA,MFB
154101,NAIA,MBB
154101,NAIA,WBB
154101,NAIA,MBA
154101,NAIA,MTR
154101,NAIA,WTR
154235,NAIA,MFB
154235,NAIA,MBB
154235,NAIA,WBB
154235,NAIA,MBA
154235,NAIA,MTR
154235,NAIA,WTR
154350,NCAA,MFB
154350,NCAA,MBB
154350,NCAA,WBB
154350,NCAA,MBA
154350,NCAA,MTR
154350,NCAA,WTR
154493,NCAA,MFB
154493,NCAA,MBB
154493,NCAA,WBB
154493,NCAA,MBA
154493,NCAA,MTR
154493,NCAA,WTR
154518,NAIA,MFB
154518,NAIA,MBB
154518,NAIA,WBB
154518,NAIA,MBA
154518,NAIA,MTR
154518,NAIA,WTR
154527,NCAA,MFB
154527,NCAA,MBB
154527,NCAA,WBB
154527,NCAA,MBA
154527,NCAA,MTR
154527,NCAA,WTR
154590,NAIA,MFB
154590,NAIA,MBB
154590,NAIA,WBB
154590,NAIA,MBA
154590,NAIA,MTR
154590,NAIA,WTR
154688,NAIA,MFB
154688,NAIA,MBB
154688,NAIA,WBB
154688,NAIA,MBA
154688,NAIA,MTR
154688,NAIA,WTR
154712,NAIA,MFB
154712,NAIA,MBB
154712,NAIA,WBB
154712,NAIA,MBA
154712,NAIA,MTR
154712,NAIA,WTR
154721,NAIA,MFB
154721,NAIA,MBB
154721,NAIA,WBB
154721,NAIA,MBA
154721,NAIA,MTR
154721,NAIA,WTR
154749,NAIA,MFB
154749,NAIA,MBB
154749,NAIA,WBB
154749,NAIA,MTR
154749,NAIA,WTR
154855,NAIA,MBB
154855,NAIA,WBB
154855,NAIA,MBA
154855,NAIA,MTR
154855,NAIA,WTR
155025,NCAA,MFB
155025,NCAA,MBB
155025,NCAA,WBB
155025,NCAA,MBA
155025,NCAA,MTR
155025,NCAA,WTR
155061,NCAA,MFB
155061,NCAA,MBB
155061,NCAA,WBB
155061,NCAA,MBA
155061,NCAA,MTR
155061,NCAA,WTR
155089,NAIA,MFB
155089,NAIA,MBB
155089,NAIA,WBB
155089,NAIA,MBA
155089,NAIA,MTR
155089,NAIA,WTR
155140,NAIA,MBB
155140,NAIA,WBB
155140,NAIA,MTR
155140,NAIA,WTR
155317,NCAA,MFB
155317,NCAA,MBB
155317,NCAA,WBB
155317,NCAA,MBA
155317,NCAA,MTR
155317,NCAA,WTR
155335,NCAA,MBB
155335,NCAA,WBB
155335,NCAA,MBA
155335,NCAA,MTR
155335,NCAA,WTR
155399,NCAA,MFB
155399,NCAA,MBB
155399,NCAA,WBB
155399,NCAA,MBA
155399,NCAA,MTR
155399,NCAA,WTR
155414,NAIA,MFB
155414,NAIA,MBB
155414,NAIA,WBB
155414,NAIA,MBA
155414,NAIA,MTR
155414,NAIA,WTR
155511,NAIA,MFB
155511,NAIA,MBB
155511,NAIA,WBB
155511,NAIA,MBA
155511,NAIA,MTR
155511,NAIA,WTR
155520,NAIA,MFB
155520,NAIA,MBB
155520,NAIA,WBB
155520,NAIA,MBA
155520,NAIA,MTR
155520,NAIA,WTR
155627,NAIA,MFB
155627,NAIA,MBB
155627,NAIA,WBB
155627,NAIA,MBA
155627,NAIA,MTR
155627,NAIA,WTR
155681,NCAA,MFB
155681,NCAA,MBB
155681,NCAA,WBB
155681,NCAA,MBA
155681,NCAA,MTR
155681,NCAA,WTR
155812,NAIA,MFB
155812,NAIA,MBB
155812,NAIA,WBB
155812,NAIA,MBA
155812,NAIA,MTR
155812,NAIA,WTR
155900,NAIA,MFB
155900,NAIA,MBB
155900,NAIA,WBB
155900,NAIA,MBA
155900,NAIA,MTR
155900,NAIA,WTR
155937,NAIA,MFB
155937,NAIA,MBB
155937,NAIA,WBB
155937,NAIA,MBA
155937,NAIA,MTR
155937,NAIA,WTR
155973,NAIA,MFB
155973,NAIA,MBB
155973,NAIA,WBB
155973,NAIA,MBA
155973,NAIA,MTR
155973,NAIA,WTR
156082,NCAA,MFB
156082,NCAA,MBB
156082,NCAA,WBB
156082,NCAA,MBA
156082,NCAA,MTR
156082,NCAA,WTR
156125,NCAA,MBB
156125,NCAA,WBB
156125,NCAA,MBA
156125,NCAA,MTR
156125,NCAA,WTR
156189,NAIA,MBB
156189,NAIA,WBB
156189,NAIA,MBA
156189,NAIA,MTR
156189,NAIA,WTR
156213,NCAA,MBB
156213,NCAA,WBB
156213,NCAA,MBA
156213,NCAA,MTR
156213,NCAA,WTR
156286,NCAA,MBB
156286,NCAA,WBB
156286,NCAA,MBA
156286,NCAA,MTR
156286,NCAA,WTR
156295,NCAA,MBB
156295,NCAA,WBB
156295,NCAA,MBA
156295,NCAA,MTR
156295,NCAA,WTR
156356,NAIA,MBB
156356,NAIA,WBB
156356,NAIA,MBA
156356,NAIA,MTR
156356,NAIA,WTR
156365,NAIA,MFB
156365,NAIA,MBB
156365,NAIA,WBB
156365,NAIA,MBA
156365,NAIA,MTR
156365,NAIA,WTR
156408,NCAA,MFB
156408,NCAA,MBB
156408,NCAA,WBB
156408,NCAA,MBA
156408,NCAA,MTR
156408,NCAA,WTR
156541,NAIA,MFB
156541,NAIA,MBB
156541,NAIA,WBB
156541,NAIA,MBA
156541,NAIA,MTR
156541,NAIA,WTR
156620,NCAA,MFB
156620,NCAA,MBB
156620,NCAA,WBB
156620,NCAA,MBA
156620,NCAA,MTR
156620,NCAA,WTR
156745,NAIA,MFB
156745,NAIA,MBB
156745,NAIA,WBB
156745,NAIA,MBA
156745,NAIA,MTR
156745,NAIA,WTR
157058,NCAA,MFB
157058,NCAA,MBB
157058,NCAA,WBB
157058,NCAA,MBA
157058,NCAA,MTR
157058,NCAA,WTR
157076,NCAA,MFB
157076,NCAA,MBB
157076,NCAA,WBB
157076,NCAA,MBA
157076,NCAA,MTR
157076,NCAA,WTR
157085,NCAA,MFB
157085,NCAA,MBB
157085,NCAA,WBB
157085,NCAA,MBA
157085,NCAA,MTR
157085,NCAA,WTR
157100,NAIA,MFB
157100,NAIA,MBB
157100,NAIA,WBB
157100,NAIA,MBA
157100,NAIA,MTR
157100,NAIA,WTR
157216,NAIA,MFB
157216,NAIA,MBB
157216,NAIA,WBB
157216,NAIA,MBA
157216,NAIA,MTR
157216,NAIA,WTR
157289,NCAA,MFB
157289,NCAA,MBB
157289,NCAA,WBB
157289,NCAA,MBA
157289,NCAA,MTR
157289,NCAA,WTR
157377,NAIA,MBB
157377,NAIA,WBB
157377,NAIA,MBA
157377,NAIA,MTR
157377,NAIA,WTR
157386,NCAA,MFB
157386,NCAA,MBB
157386,NCAA,WBB
157386,NCAA,MBA
157386,NCAA,MTR
157386,NCAA,WTR
157401,NCAA,MFB
157401,NCAA,MBB
157401,NCAA,WBB
157401,NCAA,MBA
157401,NCAA,MTR
157401,NCAA,WTR
157447,NCAA,MBB
157447,NCAA,WBB
157447,NCAA,MBA
157447,NCAA,MTR
157447,NCAA,WTR
157535,NAIA,MFB
157535,NAIA,MBB
157535,NAIA,WBB
157535,NAIA,MBA
157535,NAIA,MTR
157535,NAIA,WTR
157757,NCAA,MBB
157757,NCAA,WBB
157757,NCAA,MBA
157757,NCAA,MTR
157757,NCAA,WTR
157809,NAIA,MFB
157809,NAIA,MBB
157809,NAIA,WBB
157809,NAIA,MBA
157809,NAIA,MTR
157809,NAIA,WTR
157818,NCAA,MBB
157818,NCAA,WBB
157818,NCAA,MBA
157818,NCAA,MTR
157818,NCAA,WTR
157863,NAIA,MFB
157863,NAIA,MBB
157863,NAIA,WBB
157863,NAIA,MBA
157863,NAIA,MTR
157863,NAIA,WTR
157951,NCAA,MFB
157951,NCAA,MBB
157951,NCAA,WBB
157951,NCAA,MBA
157951,NCAA,MTR
157951,NCAA,WTR
158477,NCAA,MBB
158477,NCAA,WBB
158477,NCAA,MBA
158477,NCAA,MTR
158477,NCAA,WTR
158802,NAIA,MBB
158802,NAIA,WBB
158802,NAIA,MBA
158802,NAIA,MTR
158802,NAIA,WTR
159009,NCAA,MFB
159009,NCAA,MBB
159009,NCAA,WBB
159009,NCAA,MBA
159009,NCAA,MTR
159009,NCAA,WTR
159382,NAIA,MBB
159382,NAIA,WBB
159382,NAIA,MBA
159391,NCAA,MFB
159391,NCAA,MBB
159391,NCAA,WBB
159391,NCAA,MBA
159391,NCAA,MTR
159391,NCAA,WTR
159416,NAIA,MBB
159416,NAIA,WBB
159416,NAIA,MBA
159568,NAIA,MFB
159568,NAIA,MBB
159568,NAIA,WBB
159568,NAIA,MBA
159568,NAIA,MTR
159568,NAIA,WTR
159647,NCAA,MFB
159647,NCAA,MBB
159647,NCAA,WBB
159647,NCAA,MBA
159647,NCAA,MTR
159647,NCAA,WTR
159656,NAIA,MBB
159656,NAIA,WBB
159656,NAIA,MBA
159656,NAIA,MTR
159656,NAIA,WTR
159717,NCAA,MFB
159717,NCAA,MBB
159717,NCAA,WBB
159717,NCAA,MBA
159717,NCAA,MTR
159717,NCAA,WTR
159939,NCAA,MBB
159939,NCAA,WBB
159939,NCAA,MBA
159939,NCAA,MTR
159939,NCAA,WTR
159966,NCAA,MFB
159966,NCAA,MBB
159966,NCAA,WBB
159966,NCAA,MBA
159966,NCAA,MTR
159966,NCAA,WTR
159993,NCAA,MFB
159993,NCAA,MBB
159993,NCAA,WBB
159993,NCAA,MBA
159993,NCAA,MTR
159993,NCAA,WTR
160038,NCAA,MFB
160038,NCAA,MBB
160038,NCAA,WBB
160038,NCAA,MBA
160038,NCAA,MTR
160038,NCAA,WTR
160612,NCAA,MFB
160612,NCAA,MBB
160612,NCAA,WBB
160612,NCAA,MBA
160612,NCAA,MTR
160612,NCAA,WTR
160621,NCAA,MFB
160621,NCAA,MBB
160621,NCAA,WBB
160621,NCAA,MBA
160621,NCAA,MTR
160621,NCAA,WTR
160630,NAIA,MBB
160630,NAIA,WBB
160658,NCAA,MFB
160658,NCAA,MBB
160658,NCAA,WBB
160658,NCAA,MBA
160658,NCAA,MTR
160658,NCAA,WTR
160755,NCAA,MFB
160755,NCAA,MBB
160755,NCAA,WBB
160755,NCAA,MBA
160755,NCAA,MTR
160755,NCAA,WTR
160904,NAIA,MBB
160904,NAIA,WBB
160904,NAIA,MBA
160904,NAIA,MTR
160904,NAIA,WTR
160977,NCAA,MFB
160977,NCAA,MBB
160977,NCAA,WBB
160977,NCAA,MBA
160977,NCAA,MTR
160977,NCAA,WTR
